kind,g,a,c,d_eff,score,status
SWAP,0.13725490196078433,1.0,0.06158357771260997,0.011465027765645473,0.3025758768597599,DENY
SHUFFLE,0.13725490196078433,1.0,0.06158357771260997,0.011465027765645473,0.3025758768597599,DENY
REAL,0.02197802197802198,1.0,0.009478672985781991,0.0022906793048973148,0.25843684356717533,DENY
SWAP,0.02197802197802198,1.0,0.009478672985781991,0.0022906793048973148,0.25843684356717533,DENY
SHUFFLE,0.02197802197802198,1.0,0.009478672985781991,0.0022906793048973148,0.25843684356717533,DENY
REAL,0.6885245901639344,1.0,0.30656934306569344,0.060507107184018444,0.5139002601034116,DENY
SWAP,0.6885245901639344,1.0,0.30656934306569344,0.060507107184018444,0.5139002601034116,DENY
SHUFFLE,0.6885245901639344,1.0,0.30656934306569344,0.060507107184018444,0.5139002601034116,DENY
REAL,0.06358381502890173,1.0,0.03142857142857143,0.0007102502017756256,0.2739306591648122,DENY
SWAP,0.06358381502890173,1.0,0.03142857142857143,0.0007102502017756256,0.2739306591648122,DENY
SHUFFLE,0.06358381502890173,1.0,0.03142857142857143,0.0007102502017756256,0.2739306591648122,DENY
REAL,0.05898876404494382,0.8651685393258427,0.03162650602409638,0.004264248003248951,0.24001201434953295,DENY
SWAP,0.05898876404494382,0.8651685393258427,0.03162650602409638,0.004264248003248951,0.24001201434953295,DENY
SHUFFLE,0.05898876404494382,0.8651685393258427,0.03162650602409638,0.004264248003248951,0.24001201434953295,DENY
REAL,0.038461538461538464,1.0,0.017793594306049824,0.0024746058306426904,0.26468243464955776,DENY
SWAP,0.038461538461538464,1.0,0.017793594306049824,0.0024746058306426904,0.26468243464955776,DENY
SHUFFLE,0.038461538461538464,1.0,0.017793594306049824,0.0024746058306426904,0.26468243464955776,DENY
REAL,0.03899721448467967,1.0,0.019444444444444445,0.0001077254539858418,0.2646373460957775,DENY
SWAP,0.03899721448467967,1.0,0.019444444444444445,0.0001077254539858418,0.2646373460957775,DENY
SHUFFLE,0.03899721448467967,1.0,0.019444444444444445,0.0001077254539858418,0.2646373460957775,DENY
REAL,1.0,1.0,0.4682352941176471,0.0712531969309463,0.6348721227621483,ABSTAIN
SWAP,1.0,1.0,0.4682352941176471,0.0712531969309463,0.6348721227621483,ABSTAIN
SHUFFLE,1.0,1.0,0.4682352941176471,0.0712531969309463,0.6348721227621483,ABSTAIN
REAL,1.0,1.0,0.703971119133574,0.157942238267148,0.7154783393501806,ALLOW
SWAP,1.0,1.0,0.703971119133574,0.157942238267148,0.7154783393501806,ALLOW
SHUFFLE,1.0,1.0,0.703971119133574,0.157942238267148,0.7154783393501806,ALLOW
REAL,1.0,0.9192546583850931,0.5469255663430421,0.04416169169229533,0.6275854791051076,ABSTAIN
SWAP,1.0,0.9192546583850931,0.5469255663430421,0.04416169169229533,0.6275854791051076,ABSTAIN
SHUFFLE,1.0,0.9192546583850931,0.5469255663430421,0.04416169169229533,0.6275854791051076,ABSTAIN
REAL,0.06493506493506493,1.0,0.03048780487804878,0.003504345388281469,0.2747318038003488,DENY
SWAP,0.06493506493506493,1.0,0.03048780487804878,0.003504345388281469,0.2747318038003488,DENY
SHUFFLE,0.06493506493506493,1.0,0.03048780487804878,0.003504345388281469,0.2747318038003488,DENY
REAL,0.04428904428904429,0.9090909090909091,0.0231990231990232,0.002109002109002109,0.24467199467199469,DENY
SWAP,0.04428904428904429,0.9090909090909091,0.0231990231990232,0.002109002109002109,0.24467199467199469,DENY
SHUFFLE,0.04428904428904429,0.9090909090909091,0.0231990231990232,0.002109002109002109,0.24467199467199469,DENY
REAL,0.5034965034965035,0.6538461538461539,0.3044397463002114,0.10538298910391934,0.39179134818669703,DENY
SWAP,0.5034965034965035,0.6538461538461539,0.3044397463002114,0.10538298910391934,0.39179134818669703,DENY
SHUFFLE,0.5034965034965035,0.6538461538461539,0.3044397463002114,0.10538298910391934,0.39179134818669703,DENY
REAL,0.04861111111111111,1.0,0.0231023102310231,0.002179463229341802,0.268473221142869,DENY
SWAP,0.04861111111111111,1.0,0.0231023102310231,0.002179463229341802,0.268473221142869,DENY
SHUFFLE,0.04861111111111111,1.0,0.0231023102310231,0.002179463229341802,0.268473221142869,DENY
REAL,0.0,1.0,0.0,0.0,0.25,DENY
SWAP,0.0,1.0,0.0,0.0,0.25,DENY
SHUFFLE,0.0,1.0,0.0,0.0,0.25,DENY
REAL,0.017241379310344827,0.8620689655172413,0.009259259259259259,0.0012771392081736908,0.2224616858237548,DENY
SWAP,0.017241379310344827,0.8620689655172413,0.009259259259259259,0.0012771392081736908,0.2224616858237548,DENY
SHUFFLE,0.017241379310344827,0.8620689655172413,0.009259259259259259,0.0012771392081736908,0.2224616858237548,DENY
REAL,0.024875621890547265,0.9751243781094527,0.012594458438287154,0.00031329498602704364,0.2532269383560785,DENY
SWAP,0.024875621890547265,0.9751243781094527,0.012594458438287154,0.00031329498602704364,0.2532269383560785,DENY
SHUFFLE,0.024875621890547265,0.9751243781094527,0.012594458438287154,0.00031329498602704364,0.2532269383560785,DENY
REAL,0.04395604395604396,1.0,0.019801980198019802,0.003567924360003568,0.26683148712851684,DENY
SWAP,0.04395604395604396,1.0,0.019801980198019802,0.003567924360003568,0.26683148712851684,DENY
SHUFFLE,0.04395604395604396,1.0,0.019801980198019802,0.003567924360003568,0.26683148712851684,DENY
REAL,0.04819277108433735,1.0,0.021917808219178082,0.003634611413230536,0.2684362976791865,DENY
SWAP,0.04819277108433735,1.0,0.021917808219178082,0.003634611413230536,0.2684362976791865,DENY
SHUFFLE,0.04819277108433735,1.0,0.021917808219178082,0.003634611413230536,0.2684362976791865,DENY
REAL,0.02824858757062147,1.0,0.010706638115631691,0.004171896920918555,0.26078178065179297,DENY
SWAP,0.02824858757062147,1.0,0.010706638115631691,0.004171896920918555,0.26078178065179297,DENY
SHUFFLE,0.02824858757062147,1.0,0.010706638115631691,0.004171896920918555,0.26078178065179297,DENY
REAL,0.1044776119402985,1.0,0.04912280701754386,0.005530382247008249,0.28978270030121267,DENY
SWAP,0.1044776119402985,1.0,0.04912280701754386,0.005530382247008249,0.28978270030121267,DENY
SHUFFLE,0.1044776119402985,1.0,0.04912280701754386,0.005530382247008249,0.28978270030121267,DENY
REAL,0.014669926650366748,1.0,0.007281553398058253,0.00010527547081530005,0.2555141888798101,DENY
SWAP,0.014669926650366748,1.0,0.007281553398058253,0.00010527547081530005,0.2555141888798101,DENY
SHUFFLE,0.014669926650366748,1.0,0.007281553398058253,0.00010527547081530005,0.2555141888798101,DENY
REAL,0.2826086956521739,1.0,0.13131313131313133,0.0173432437583381,0.3578162676809108,DENY
SWAP,0.2826086956521739,1.0,0.13131313131313133,0.0173432437583381,0.3578162676809108,DENY
SHUFFLE,0.2826086956521739,1.0,0.13131313131313133,0.0173432437583381,0.3578162676809108,DENY
REAL,0.03056768558951965,1.0,0.014861995753715499,0.0007983716727202542,0.26155701325398883,DENY
SWAP,0.03056768558951965,1.0,0.014861995753715499,0.0007983716727202542,0.26155701325398883,DENY
SHUFFLE,0.03056768558951965,1.0,0.014861995753715499,0.0007983716727202542,0.26155701325398883,DENY
REAL,0.046357615894039736,1.0,0.021671826625386997,0.0026459788321693428,0.267668855337899,DENY
SWAP,0.046357615894039736,1.0,0.021671826625386997,0.0026459788321693428,0.267668855337899,DENY
SHUFFLE,0.046357615894039736,1.0,0.021671826625386997,0.0026459788321693428,0.267668855337899,DENY
REAL,0.03763440860215054,0.9838709677419355,0.018970189701897018,0.0003059708016435003,0.26019538421190663,DENY
SWAP,0.03763440860215054,0.9838709677419355,0.018970189701897018,0.0003059708016435003,0.26019538421190663,DENY
SHUFFLE,0.03763440860215054,0.9838709677419355,0.018970189701897018,0.0003059708016435003,0.26019538421190663,DENY
REAL,0.04608294930875576,1.0,0.022988505747126436,0.00010545186122535063,0.2672942267292769,DENY
SWAP,0.04608294930875576,1.0,0.022988505747126436,0.00010545186122535063,0.2672942267292769,DENY
SHUFFLE,0.04608294930875576,1.0,0.022988505747126436,0.00010545186122535063,0.2672942267292769,DENY
REAL,0.03431372549019608,0.9166666666666666,0.017902813299232736,0.0014919011082693947,0.2425937766410912,DENY
SWAP,0.03431372549019608,0.9166666666666666,0.017902813299232736,0.0014919011082693947,0.2425937766410912,DENY
SHUFFLE,0.03431372549019608,0.9166666666666666,0.017902813299232736,0.0014919011082693947,0.2425937766410912,DENY
REAL,0.045454545454545456,1.0,0.02158273381294964,0.0020695772149403767,0.2672767141206089,DENY
SWAP,0.045454545454545456,1.0,0.02158273381294964,0.0020695772149403767,0.2672767141206089,DENY
SHUFFLE,0.045454545454545456,1.0,0.02158273381294964,0.0020695772149403767,0.2672767141206089,DENY
REAL,0.0,1.0,0.0,0.0,0.25,DENY
SWAP,0.0,1.0,0.0,0.0,0.25,DENY
SHUFFLE,0.0,1.0,0.0,0.0,0.25,DENY
REAL,0.024242424242424242,1.0,0.011594202898550725,0.000966183574879227,0.25920070267896356,DENY
SWAP,0.024242424242424242,1.0,0.011594202898550725,0.000966183574879227,0.25920070267896356,DENY
SHUFFLE,0.024242424242424242,1.0,0.011594202898550725,0.000966183574879227,0.25920070267896356,DENY
REAL,0.0,1.0,0.0,0.0,0.25,DENY
SWAP,0.0,1.0,0.0,0.0,0.25,DENY
SHUFFLE,0.0,1.0,0.0,0.0,0.25,DENY
REAL,0.0,1.0,0.0,0.0,0.25,DENY
SWAP,0.0,1.0,0.0,0.0,0.25,DENY
SHUFFLE,0.0,1.0,0.0,0.0,0.25,DENY
REAL,0.0,1.0,0.0,0.0,0.25,DENY
SWAP,0.0,1.0,0.0,0.0,0.25,DENY
SHUFFLE,0.0,1.0,0.0,0.0,0.25,DENY
REAL,0.0,1.0,0.0,0.0,0.25,DENY
SWAP,0.0,1.0,0.0,0.0,0.25,DENY
SHUFFLE,0.0,1.0,0.0,0.0,0.25,DENY
REAL,0.0,1.0,0.0,0.0,0.25,DENY
SWAP,0.0,1.0,0.0,0.0,0.25,DENY
SHUFFLE,0.0,1.0,0.0,0.0,0.25,DENY
REAL,0.006172839506172839,0.9876543209876543,0.003105590062111801,3.8340618050762975e-05,0.2492427727934974,DENY
SWAP,0.006172839506172839,0.9876543209876543,0.003105590062111801,3.8340618050762975e-05,0.2492427727934974,DENY
SHUFFLE,0.006172839506172839,0.9876543209876543,0.003105590062111801,3.8340618050762975e-05,0.2492427727934974,DENY
REAL,0.04142011834319527,1.0,0.019662921348314606,0.0018926876164153095,0.2657439318269813,DENY
SWAP,0.04142011834319527,1.0,0.019662921348314606,0.0018926876164153095,0.2657439318269813,DENY
SHUFFLE,0.04142011834319527,1.0,0.019662921348314606,0.0018926876164153095,0.2657439318269813,DENY
REAL,0.05303030303030303,1.0,0.02631578947368421,0.0003927729772191673,0.2699347163703016,DENY
SWAP,0.05303030303030303,1.0,0.02631578947368421,0.0003927729772191673,0.2699347163703016,DENY
SHUFFLE,0.05303030303030303,1.0,0.02631578947368421,0.0003927729772191673,0.2699347163703016,DENY
REAL,0.02702702702702703,1.0,0.013182674199623353,0.0006300542815996455,0.26020993887706245,DENY
SWAP,0.02702702702702703,1.0,0.013182674199623353,0.0006300542815996455,0.26020993887706245,DENY
SHUFFLE,0.02702702702702703,1.0,0.013182674199623353,0.0006300542815996455,0.26020993887706245,DENY
REAL,0.00819672131147541,0.8975409836065574,0.004319654427645789,0.0004425875438161669,0.22762498672237372,DENY
SWAP,0.00819672131147541,0.8975409836065574,0.004319654427645789,0.0004425875438161669,0.22762498672237372,DENY
SHUFFLE,0.00819672131147541,0.8975409836065574,0.004319654427645789,0.0004425875438161669,0.22762498672237372,DENY
REAL,0.03608247422680412,0.8144329896907216,0.019886363636363636,0.003690253045923149,0.21852302014995315,DENY
SWAP,0.03608247422680412,0.8144329896907216,0.019886363636363636,0.003690253045923149,0.21852302014995315,DENY
SHUFFLE,0.03608247422680412,0.8144329896907216,0.019886363636363636,0.003690253045923149,0.21852302014995315,DENY
REAL,0.06334841628959276,1.0,0.029411764705882353,0.00392156862745098,0.2741704374057315,DENY
SWAP,0.06334841628959276,1.0,0.029411764705882353,0.00392156862745098,0.2741704374057315,DENY
SHUFFLE,0.06334841628959276,1.0,0.029411764705882353,0.00392156862745098,0.2741704374057315,DENY
REAL,0.10679611650485436,1.0,0.0514018691588785,0.00370463921865791,0.2904756562205977,DENY
SWAP,0.10679611650485436,1.0,0.0514018691588785,0.00370463921865791,0.2904756562205977,DENY
SHUFFLE,0.10679611650485436,1.0,0.0514018691588785,0.00370463921865791,0.2904756562205977,DENY
REAL,0.07777777777777778,0.9222222222222223,0.04046242774566474,0.003147077713551702,0.26090237636480407,DENY
SWAP,0.07777777777777778,0.9222222222222223,0.04046242774566474,0.003147077713551702,0.26090237636480407,DENY
SHUFFLE,0.07777777777777778,0.9222222222222223,0.04046242774566474,0.003147077713551702,0.26090237636480407,DENY
REAL,0.025362318840579712,1.0,0.01263537906137184,9.090200763576864e-05,0.2595221499773968,DENY
SWAP,0.025362318840579712,1.0,0.01263537906137184,9.090200763576864e-05,0.2595221499773968,DENY
SHUFFLE,0.025362318840579712,1.0,0.01263537906137184,9.090200763576864e-05,0.2595221499773968,DENY
REAL,0.07368421052631578,1.0,0.03167420814479638,0.007792860734037204,0.27828781985128737,DENY
SWAP,0.07368421052631578,1.0,0.03167420814479638,0.007792860734037204,0.27828781985128737,DENY
SHUFFLE,0.07368421052631578,1.0,0.03167420814479638,0.007792860734037204,0.27828781985128737,DENY
REAL,0.023622047244094488,0.9921259842519685,0.011857707509881422,9.336777566835766e-05,0.25692477669540315,DENY
SWAP,0.023622047244094488,0.9921259842519685,0.011857707509881422,9.336777566835766e-05,0.25692477669540315,DENY
SHUFFLE,0.023622047244094488,0.9921259842519685,0.011857707509881422,9.336777566835766e-05,0.25692477669540315,DENY
REAL,0.05194805194805195,1.0,0.024615384615384615,0.0024471434997750787,0.2697526450158029,DENY
SWAP,0.05194805194805195,1.0,0.024615384615384615,0.0024471434997750787,0.2697526450158029,DENY
SHUFFLE,0.05194805194805195,1.0,0.024615384615384615,0.0024471434997750787,0.2697526450158029,DENY
REAL,0.12087912087912088,1.0,0.05527638190954774,0.008700911967243626,0.29621410368897805,DENY
SWAP,0.12087912087912088,1.0,0.05527638190954774,0.008700911967243626,0.29621410368897805,DENY
SHUFFLE,0.12087912087912088,1.0,0.05527638190954774,0.008700911967243626,0.29621410368897805,DENY
REAL,0.003236245954692557,0.9741100323624595,0.001639344262295082,4.24425698976073e-05,0.24475701628733618,DENY
SWAP,0.003236245954692557,0.9741100323624595,0.001639344262295082,4.24425698976073e-05,0.24475701628733618,DENY
SHUFFLE,0.003236245954692557,0.9741100323624595,0.001639344262295082,4.24425698976073e-05,0.24475701628733618,DENY
REAL,0.041666666666666664,1.0,0.019933554817275746,0.0016505491249973548,0.26581269265223495,DENY
SWAP,0.041666666666666664,1.0,0.019933554817275746,0.0016505491249973548,0.26581269265223495,DENY
SHUFFLE,0.041666666666666664,1.0,0.019933554817275746,0.0016505491249973548,0.26581269265223495,DENY
REAL,0.09326424870466321,1.0,0.043478260869565216,0.005508557938225457,0.28556276687811344,DENY
SWAP,0.09326424870466321,1.0,0.043478260869565216,0.005508557938225457,0.28556276687811344,DENY
SHUFFLE,0.09326424870466321,1.0,0.043478260869565216,0.005508557938225457,0.28556276687811344,DENY
REAL,0.061224489795918366,1.0,0.029411764705882353,0.0022197558268590455,0.27321400258216494,DENY
SWAP,0.061224489795918366,1.0,0.029411764705882353,0.0022197558268590455,0.27321400258216494,DENY
SHUFFLE,0.061224489795918366,1.0,0.029411764705882353,0.0022197558268590455,0.27321400258216494,DENY
REAL,0.08737864077669903,1.0,0.039647577092511016,0.006714509023731704,0.28343518172323545,DENY
SWAP,0.08737864077669903,1.0,0.039647577092511016,0.006714509023731704,0.28343518172323545,DENY
SHUFFLE,0.08737864077669903,1.0,0.039647577092511016,0.006714509023731704,0.28343518172323545,DENY
REAL,0.11162790697674418,1.0,0.05274725274725275,0.005494505494505495,0.29246741630462564,DENY
SWAP,0.11162790697674418,1.0,0.05274725274725275,0.005494505494505495,0.29246741630462564,DENY
SHUFFLE,0.11162790697674418,1.0,0.05274725274725275,0.005494505494505495,0.29246741630462564,DENY
REAL,0.3076923076923077,1.0,0.12962962962962962,0.03525925925925926,0.36814529914529914,DENY
SWAP,0.3076923076923077,1.0,0.12962962962962962,0.03525925925925926,0.36814529914529914,DENY
SHUFFLE,0.3076923076923077,1.0,0.12962962962962962,0.03525925925925926,0.36814529914529914,DENY
REAL,0.014134275618374558,1.0,0.006932409012131715,0.0002593758473926832,0.2553315151194748,DENY
SWAP,0.014134275618374558,1.0,0.006932409012131715,0.0002593758473926832,0.2553315151194748,DENY
SHUFFLE,0.014134275618374558,1.0,0.006932409012131715,0.0002593758473926832,0.2553315151194748,DENY
REAL,0.033783783783783786,1.0,0.015873015873015872,0.001805911985552704,0.26286567791058807,DENY
SWAP,0.033783783783783786,1.0,0.015873015873015872,0.001805911985552704,0.26286567791058807,DENY
SHUFFLE,0.033783783783783786,1.0,0.015873015873015872,0.001805911985552704,0.26286567791058807,DENY
REAL,0.0,1.0,0.0,0.0,0.25,DENY
SWAP,0.0,1.0,0.0,0.0,0.25,DENY
SHUFFLE,0.0,1.0,0.0,0.0,0.25,DENY
REAL,0.0,1.0,0.0,0.0,0.25,DENY
SWAP,0.0,1.0,0.0,0.0,0.25,DENY
SHUFFLE,0.0,1.0,0.0,0.0,0.25,DENY
REAL,0.08235294117647059,1.0,0.035175879396984924,0.008948250022040026,0.28161926764887385,DENY
SWAP,0.08235294117647059,1.0,0.035175879396984924,0.008948250022040026,0.28161926764887385,DENY
SHUFFLE,0.08235294117647059,1.0,0.035175879396984924,0.008948250022040026,0.28161926764887385,DENY
REAL,0.04516129032258064,1.0,0.022082018927444796,0.0009541613116797134,0.2670493676404263,DENY
SWAP,0.04516129032258064,1.0,0.022082018927444796,0.0009541613116797134,0.2670493676404263,DENY
SHUFFLE,0.04516129032258064,1.0,0.022082018927444796,0.0009541613116797134,0.2670493676404263,DENY
REAL,0.03139013452914798,1.0,0.015021459227467811,0.0012363340927957047,0.2619119819623529,DENY
SWAP,0.03139013452914798,1.0,0.015021459227467811,0.0012363340927957047,0.2619119819623529,DENY
SHUFFLE,0.03139013452914798,1.0,0.015021459227467811,0.0012363340927957047,0.2619119819623529,DENY
REAL,0.0,1.0,0.0,0.0,0.25,DENY
SWAP,0.0,1.0,0.0,0.0,0.25,DENY
SHUFFLE,0.0,1.0,0.0,0.0,0.25,DENY
REAL,0.0,0.445859872611465,0.0,0.0,0.11146496815286625,DENY
SWAP,0.0,0.445859872611465,0.0,0.0,0.11146496815286625,DENY
SHUFFLE,0.0,0.445859872611465,0.0,0.0,0.11146496815286625,DENY
REAL,0.0321285140562249,1.0,0.015873015873015872,0.00037348272642390287,0.26209375316391614,DENY
SWAP,0.0321285140562249,1.0,0.015873015873015872,0.00037348272642390287,0.26209375316391614,DENY
SHUFFLE,0.0321285140562249,1.0,0.015873015873015872,0.00037348272642390287,0.26209375316391614,DENY
REAL,0.0,1.0,0.0,0.0,0.25,DENY
SWAP,0.0,1.0,0.0,0.0,0.25,DENY
SHUFFLE,0.0,1.0,0.0,0.0,0.25,DENY
REAL,0.015151515151515152,0.8787878787878788,0.008064516129032258,0.0009775171065493646,0.22574535679374388,DENY
SWAP,0.015151515151515152,0.8787878787878788,0.008064516129032258,0.0009775171065493646,0.22574535679374388,DENY
SHUFFLE,0.015151515151515152,0.8787878787878788,0.008064516129032258,0.0009775171065493646,0.22574535679374388,DENY
REAL,0.0625,1.0,0.029177718832891247,0.0036290695065785135,0.27382669708486745,DENY
SWAP,0.0625,1.0,0.029177718832891247,0.0036290695065785135,0.27382669708486745,DENY
SHUFFLE,0.0625,1.0,0.029177718832891247,0.0036290695065785135,0.27382669708486745,DENY
REAL,0.12295081967213115,0.9836065573770492,0.06198347107438017,0.0010161224766291831,0.2923892426500474,DENY
SWAP,0.12295081967213115,0.9836065573770492,0.06198347107438017,0.0010161224766291831,0.2923892426500474,DENY
SHUFFLE,0.12295081967213115,0.9836065573770492,0.06198347107438017,0.0010161224766291831,0.2923892426500474,DENY
REAL,0.04827586206896552,1.0,0.020527859237536656,0.0053414327607876,0.2685362885168225,DENY
SWAP,0.04827586206896552,1.0,0.020527859237536656,0.0053414327607876,0.2685362885168225,DENY
SHUFFLE,0.04827586206896552,1.0,0.020527859237536656,0.0053414327607876,0.2685362885168225,DENY
REAL,0.009009009009009009,1.0,0.0040650406504065045,0.0007226738934056009,0.2534491808882053,DENY
SWAP,0.009009009009009009,1.0,0.0040650406504065045,0.0007226738934056009,0.2534491808882053,DENY
SHUFFLE,0.009009009009009009,1.0,0.0040650406504065045,0.0007226738934056009,0.2534491808882053,DENY
REAL,0.11016949152542373,0.809322033898305,0.06088992974238876,0.011610367959353787,0.24799795578136782,DENY
SWAP,0.11016949152542373,0.809322033898305,0.06088992974238876,0.011610367959353787,0.24799795578136782,DENY
SHUFFLE,0.11016949152542373,0.809322033898305,0.06088992974238876,0.011610367959353787,0.24799795578136782,DENY
REAL,0.033210332103321034,0.6826568265682657,0.019736842105263157,0.006263352107205282,0.18546683822101379,DENY
SWAP,0.033210332103321034,0.6826568265682657,0.019736842105263157,0.006263352107205282,0.18546683822101379,DENY
SHUFFLE,0.033210332103321034,0.6826568265682657,0.019736842105263157,0.006263352107205282,0.18546683822101379,DENY
REAL,0.050724637681159424,1.0,0.02413793103448276,0.0022232304900181485,0.26927144980141504,DENY
SWAP,0.050724637681159424,1.0,0.02413793103448276,0.0022232304900181485,0.26927144980141504,DENY
SHUFFLE,0.050724637681159424,1.0,0.02413793103448276,0.0022232304900181485,0.26927144980141504,DENY
REAL,1.0,1.0,0.4858757062146893,0.05196531617269404,0.6344602555968458,ABSTAIN
SWAP,1.0,1.0,0.4858757062146893,0.05196531617269404,0.6344602555968458,ABSTAIN
SHUFFLE,1.0,1.0,0.4858757062146893,0.05196531617269404,0.6344602555968458,ABSTAIN
REAL,0.06172839506172839,0.9351851851851852,0.03189792663476874,0.002067458207809085,0.25771974127237285,DENY
SWAP,0.06172839506172839,0.9351851851851852,0.03189792663476874,0.002067458207809085,0.25771974127237285,DENY
SHUFFLE,0.06172839506172839,0.9351851851851852,0.03189792663476874,0.002067458207809085,0.25771974127237285,DENY
REAL,0.011494252873563218,1.0,0.005376344086021506,0.0006516780710329099,0.2543805687576544,DENY
SWAP,0.011494252873563218,1.0,0.005376344086021506,0.0006516780710329099,0.2543805687576544,DENY
SHUFFLE,0.011494252873563218,1.0,0.005376344086021506,0.0006516780710329099,0.2543805687576544,DENY
REAL,0.021538461538461538,0.8523076923076923,0.011627906976744186,0.0017173524150268338,0.2217978533094812,DENY
SWAP,0.021538461538461538,0.8523076923076923,0.011627906976744186,0.0017173524150268338,0.2217978533094812,DENY
SHUFFLE,0.021538461538461538,0.8523076923076923,0.011627906976744186,0.0017173524150268338,0.2217978533094812,DENY
REAL,0.01928374655647383,0.859504132231405,0.01037037037037037,0.0014569941842669115,0.22265381083562902,DENY
SWAP,0.01928374655647383,0.859504132231405,0.01037037037037037,0.0014569941842669115,0.22265381083562902,DENY
SHUFFLE,0.01928374655647383,0.859504132231405,0.01037037037037037,0.0014569941842669115,0.22265381083562902,DENY
REAL,0.01907356948228883,0.8583106267029973,0.010263929618768328,0.0014542897552478286,0.22227560388982556,DENY
SWAP,0.01907356948228883,0.8583106267029973,0.010263929618768328,0.0014542897552478286,0.22227560388982556,DENY
SHUFFLE,0.01907356948228883,0.8583106267029973,0.010263929618768328,0.0014542897552478286,0.22227560388982556,DENY
REAL,0.005780346820809248,1.0,0.001941747572815534,0.0009595185374439335,0.25217040323276724,DENY
SWAP,0.005780346820809248,1.0,0.001941747572815534,0.0009595185374439335,0.25217040323276724,DENY
SHUFFLE,0.005780346820809248,1.0,0.001941747572815534,0.0009595185374439335,0.25217040323276724,DENY
REAL,0.05161290322580645,1.0,0.02476780185758514,0.0019165560961226598,0.2695743152948786,DENY
SWAP,0.05161290322580645,1.0,0.02476780185758514,0.0019165560961226598,0.2695743152948786,DENY
SHUFFLE,0.05161290322580645,1.0,0.02476780185758514,0.0019165560961226598,0.2695743152948786,DENY
REAL,0.04597701149425287,0.8448275862068966,0.024922118380062305,0.003867225265871737,0.22989848533677085,DENY
SWAP,0.04597701149425287,0.8448275862068966,0.024922118380062305,0.003867225265871737,0.22989848533677085,DENY
SHUFFLE,0.04597701149425287,0.8448275862068966,0.024922118380062305,0.003867225265871737,0.22989848533677085,DENY
REAL,0.743421052631579,0.9802631578947368,0.3754152823920266,0.007409512152474209,0.5266272512677042,DENY
SWAP,0.743421052631579,0.9802631578947368,0.3754152823920266,0.007409512152474209,0.5266272512677042,DENY
SHUFFLE,0.743421052631579,0.9802631578947368,0.3754152823920266,0.007409512152474209,0.5266272512677042,DENY
REAL,0.1540983606557377,0.5606557377049181,0.09873949579831932,0.043380630940900944,0.214218556274969,DENY
SWAP,0.1540983606557377,0.5606557377049181,0.09873949579831932,0.043380630940900944,0.214218556274969,DENY
SHUFFLE,0.1540983606557377,0.5606557377049181,0.09873949579831932,0.043380630940900944,0.214218556274969,DENY
REAL,0.06097560975609756,1.0,0.030120481927710843,0.0007171543316121629,0.27295331150385516,DENY
SWAP,0.06097560975609756,1.0,0.030120481927710843,0.0007171543316121629,0.27295331150385516,DENY
SHUFFLE,0.06097560975609756,1.0,0.030120481927710843,0.0007171543316121629,0.27295331150385516,DENY
REAL,0.030201342281879196,0.8926174496644296,0.015957446808510637,0.0017135513351420818,0.23512244752249037,DENY
SWAP,0.030201342281879196,0.8926174496644296,0.015957446808510637,0.0017135513351420818,0.23512244752249037,DENY
SHUFFLE,0.030201342281879196,0.8926174496644296,0.015957446808510637,0.0017135513351420818,0.23512244752249037,DENY
REAL,0.0,1.0,0.0,0.0,0.25,DENY
SWAP,0.0,1.0,0.0,0.0,0.25,DENY
SHUFFLE,0.0,1.0,0.0,0.0,0.25,DENY
REAL,0.04375,0.85625,0.02356902356902357,0.003388047138047138,0.23173926767676767,DENY
SWAP,0.04375,0.85625,0.02356902356902357,0.003388047138047138,0.23173926767676767,DENY
SHUFFLE,0.04375,0.85625,0.02356902356902357,0.003388047138047138,0.23173926767676767,DENY
REAL,0.028455284552845527,0.8495934959349594,0.015384615384615385,0.002313946216385241,0.2239368355222014,DENY
SWAP,0.028455284552845527,0.8495934959349594,0.015384615384615385,0.002313946216385241,0.2239368355222014,DENY
SHUFFLE,0.028455284552845527,0.8495934959349594,0.015384615384615385,0.002313946216385241,0.2239368355222014,DENY
REAL,0.0,1.0,0.0,0.0,0.25,DENY
SWAP,0.0,1.0,0.0,0.0,0.25,DENY
SHUFFLE,0.0,1.0,0.0,0.0,0.25,DENY
REAL,0.0,0.970873786407767,0.0,0.0,0.24271844660194175,DENY
SWAP,0.0,0.970873786407767,0.0,0.0,0.24271844660194175,DENY
SHUFFLE,0.0,0.970873786407767,0.0,0.0,0.24271844660194175,DENY
REAL,0.0,1.0,0.0,0.0,0.25,DENY
SWAP,0.0,1.0,0.0,0.0,0.25,DENY
SHUFFLE,0.0,1.0,0.0,0.0,0.25,DENY
REAL,0.0,1.0,0.0,0.0,0.25,DENY
SWAP,0.0,1.0,0.0,0.0,0.25,DENY
SHUFFLE,0.0,1.0,0.0,0.0,0.25,DENY
REAL,0.046610169491525424,1.0,0.023060796645702306,0.00047843976443365775,0.2675373514754154,DENY
SWAP,0.046610169491525424,1.0,0.023060796645702306,0.00047843976443365775,0.2675373514754154,DENY
SHUFFLE,0.046610169491525424,1.0,0.023060796645702306,0.00047843976443365775,0.2675373514754154,DENY
REAL,0.35668789808917195,1.0,0.17177914110429449,0.012197335463026827,0.3851660936641233,DENY
